AA_calcs/calc_438445218841346668/coords438445218841346668.data (written by ASE)      

200 	 atoms 
2 atom types 
0.0      21.901782461708454  xlo xhi 
0.0      12.645 ylo yhi 
0.0      13.65 zlo zhi 
    0.0                       0                       0  xy xz yz 


Atoms 

1 1 1 0 0.0 0.0 5.000000000000001 
2 1 1 0 0.7300594153902817 1.2645 5.000000000000001 
3 1 1 0 2.190178246170845 1.2645 5.000000000000001 
4 1 1 0 2.9202376615611265 0.0 5.000000000000001 
5 1 1 0 4.38035649234169 0.0 5.000000000000001 
6 1 1 0 5.110415907731973 1.2645 5.000000000000001 
7 1 1 0 6.570534738512536 1.2645 5.000000000000001 
8 1 1 0 7.300594153902818 0.0 5.000000000000001 
9 1 1 0 8.76071298468338 0.0 5.000000000000001 
10 1 1 0 9.490772400073663 1.2645 5.000000000000001 
11 1 1 0 10.950891230854225 1.2645 5.000000000000001 
12 1 1 0 11.680950646244506 0.0 5.000000000000001 
13 1 1 0 13.141069477025072 0.0 5.000000000000001 
14 1 1 0 13.871128892415353 1.2645 5.000000000000001 
15 1 1 0 15.331247723195917 1.2645 5.000000000000001 
16 1 1 0 16.0613071385862 0.0 5.000000000000001 
17 1 1 0 17.52142596936676 0.0 5.000000000000001 
18 1 1 0 18.251485384757046 1.2645 5.000000000000001 
19 1 1 0 19.711604215537605 1.2645 5.000000000000001 
20 1 1 0 20.44166363092789 0.0 5.000000000000001 
21 1 1 0 0.0 2.529 5.000000000000001 
22 1 1 0 0.7300594153902817 3.7935 5.000000000000001 
23 1 1 0 2.190178246170845 3.7935 5.000000000000001 
24 1 1 0 2.9202376615611265 2.529 5.000000000000001 
25 1 1 0 4.38035649234169 2.529 5.000000000000001 
26 1 1 0 5.110415907731973 3.7935 5.000000000000001 
27 1 1 0 6.570534738512536 3.7935 5.000000000000001 
28 1 1 0 7.300594153902818 2.529 5.000000000000001 
29 1 1 0 8.76071298468338 2.529 5.000000000000001 
30 1 1 0 9.490772400073663 3.7935 5.000000000000001 
31 1 1 0 10.950891230854225 3.7935 5.000000000000001 
32 1 1 0 11.680950646244506 2.529 5.000000000000001 
33 1 1 0 13.141069477025072 2.529 5.000000000000001 
34 1 1 0 13.871128892415353 3.7935 5.000000000000001 
35 1 1 0 15.331247723195917 3.7935 5.000000000000001 
36 1 1 0 16.0613071385862 2.529 5.000000000000001 
37 1 1 0 17.52142596936676 2.529 5.000000000000001 
38 1 1 0 18.251485384757046 3.7935 5.000000000000001 
39 1 1 0 19.711604215537605 3.7935 5.000000000000001 
40 1 1 0 20.44166363092789 2.529 5.000000000000001 
41 1 1 0 0.0 5.058 5.000000000000001 
42 1 1 0 0.7300594153902817 6.322499999999999 5.000000000000001 
43 1 1 0 2.190178246170845 6.322499999999999 5.000000000000001 
44 1 1 0 2.9202376615611265 5.058 5.000000000000001 
45 1 1 0 4.38035649234169 5.058 5.000000000000001 
46 1 1 0 5.110415907731973 6.322499999999999 5.000000000000001 
47 1 1 0 6.570534738512536 6.322499999999999 5.000000000000001 
48 1 1 0 7.300594153902818 5.058 5.000000000000001 
49 1 1 0 8.76071298468338 5.058 5.000000000000001 
50 1 1 0 9.490772400073663 6.322499999999999 5.000000000000001 
51 1 1 0 10.950891230854225 6.322499999999999 5.000000000000001 
52 1 1 0 11.680950646244506 5.058 5.000000000000001 
53 1 1 0 13.141069477025072 5.058 5.000000000000001 
54 1 1 0 13.871128892415353 6.322499999999999 5.000000000000001 
55 1 1 0 15.331247723195917 6.322499999999999 5.000000000000001 
56 1 1 0 16.0613071385862 5.058 5.000000000000001 
57 1 1 0 17.52142596936676 5.058 5.000000000000001 
58 1 1 0 18.251485384757046 6.322499999999999 5.000000000000001 
59 1 1 0 19.711604215537605 6.322499999999999 5.000000000000001 
60 1 1 0 20.44166363092789 5.058 5.000000000000001 
61 1 1 0 0.0 7.587 5.000000000000001 
62 1 1 0 0.7300594153902817 8.8515 5.000000000000001 
63 1 1 0 2.190178246170845 8.8515 5.000000000000001 
64 1 1 0 2.9202376615611265 7.587 5.000000000000001 
65 1 1 0 4.38035649234169 7.587 5.000000000000001 
66 1 1 0 5.110415907731973 8.8515 5.000000000000001 
67 1 1 0 6.570534738512536 8.8515 5.000000000000001 
68 1 1 0 7.300594153902818 7.587 5.000000000000001 
69 1 1 0 8.76071298468338 7.587 5.000000000000001 
70 1 1 0 9.490772400073663 8.8515 5.000000000000001 
71 1 1 0 10.950891230854225 8.8515 5.000000000000001 
72 1 1 0 11.680950646244506 7.587 5.000000000000001 
73 1 1 0 13.141069477025072 7.587 5.000000000000001 
74 1 1 0 13.871128892415353 8.8515 5.000000000000001 
75 1 1 0 15.331247723195917 8.8515 5.000000000000001 
76 1 1 0 16.0613071385862 7.587 5.000000000000001 
77 1 1 0 17.52142596936676 7.587 5.000000000000001 
78 1 1 0 18.251485384757046 8.8515 5.000000000000001 
79 1 1 0 19.711604215537605 8.8515 5.000000000000001 
80 1 1 0 20.44166363092789 7.587 5.000000000000001 
81 1 1 0 0.0 10.116 5.000000000000001 
82 1 1 0 0.7300594153902817 11.3805 5.000000000000001 
83 1 1 0 2.190178246170845 11.3805 5.000000000000001 
84 1 1 0 2.9202376615611265 10.116 5.000000000000001 
85 1 1 0 4.38035649234169 10.116 5.000000000000001 
86 1 1 0 5.110415907731973 11.3805 5.000000000000001 
87 1 1 0 6.570534738512536 11.3805 5.000000000000001 
88 1 1 0 7.300594153902818 10.116 5.000000000000001 
89 1 1 0 8.76071298468338 10.116 5.000000000000001 
90 1 1 0 9.490772400073663 11.3805 5.000000000000001 
91 1 1 0 10.950891230854225 11.3805 5.000000000000001 
92 1 1 0 11.680950646244506 10.116 5.000000000000001 
93 1 1 0 13.141069477025072 10.116 5.000000000000001 
94 1 1 0 13.871128892415353 11.3805 5.000000000000001 
95 1 1 0 15.331247723195917 11.3805 5.000000000000001 
96 1 1 0 16.0613071385862 10.116 5.000000000000001 
97 1 1 0 17.52142596936676 10.116 5.000000000000001 
98 1 1 0 18.251485384757046 11.3805 5.000000000000001 
99 1 1 0 19.711604215537605 11.3805 5.000000000000001 
100 1 1 0 20.44166363092789 10.116 5.000000000000001 
101 2 2 0 0.0 0.0 8.650000000000002 
102 2 2 0 0.7300594153902817 1.2645 8.650000000000002 
103 2 2 0 2.190178246170845 1.2645 8.650000000000002 
104 2 2 0 2.9202376615611265 0.0 8.650000000000002 
105 2 2 0 4.38035649234169 0.0 8.650000000000002 
106 2 2 0 5.110415907731973 1.2645 8.650000000000002 
107 2 2 0 6.570534738512536 1.2645 8.650000000000002 
108 2 2 0 7.300594153902818 0.0 8.650000000000002 
109 2 2 0 8.76071298468338 0.0 8.650000000000002 
110 2 2 0 9.490772400073663 1.2645 8.650000000000002 
111 2 2 0 10.950891230854225 1.2645 8.650000000000002 
112 2 2 0 11.680950646244506 0.0 8.650000000000002 
113 2 2 0 13.141069477025072 0.0 8.650000000000002 
114 2 2 0 13.871128892415353 1.2645 8.650000000000002 
115 2 2 0 15.331247723195917 1.2645 8.650000000000002 
116 2 2 0 16.0613071385862 0.0 8.650000000000002 
117 2 2 0 17.52142596936676 0.0 8.650000000000002 
118 2 2 0 18.251485384757046 1.2645 8.650000000000002 
119 2 2 0 19.711604215537605 1.2645 8.650000000000002 
120 2 2 0 20.44166363092789 0.0 8.650000000000002 
121 2 2 0 0.0 2.529 8.650000000000002 
122 2 2 0 0.7300594153902817 3.7935 8.650000000000002 
123 2 2 0 2.190178246170845 3.7935 8.650000000000002 
124 2 2 0 2.9202376615611265 2.529 8.650000000000002 
125 2 2 0 4.38035649234169 2.529 8.650000000000002 
126 2 2 0 5.110415907731973 3.7935 8.650000000000002 
127 2 2 0 6.570534738512536 3.7935 8.650000000000002 
128 2 2 0 7.300594153902818 2.529 8.650000000000002 
129 2 2 0 8.76071298468338 2.529 8.650000000000002 
130 2 2 0 9.490772400073663 3.7935 8.650000000000002 
131 2 2 0 10.950891230854225 3.7935 8.650000000000002 
132 2 2 0 11.680950646244506 2.529 8.650000000000002 
133 2 2 0 13.141069477025072 2.529 8.650000000000002 
134 2 2 0 13.871128892415353 3.7935 8.650000000000002 
135 2 2 0 15.331247723195917 3.7935 8.650000000000002 
136 2 2 0 16.0613071385862 2.529 8.650000000000002 
137 2 2 0 17.52142596936676 2.529 8.650000000000002 
138 2 2 0 18.251485384757046 3.7935 8.650000000000002 
139 2 2 0 19.711604215537605 3.7935 8.650000000000002 
140 2 2 0 20.44166363092789 2.529 8.650000000000002 
141 2 2 0 0.0 5.058 8.650000000000002 
142 2 2 0 0.7300594153902817 6.322499999999999 8.650000000000002 
143 2 2 0 2.190178246170845 6.322499999999999 8.650000000000002 
144 2 2 0 2.9202376615611265 5.058 8.650000000000002 
145 2 2 0 4.38035649234169 5.058 8.650000000000002 
146 2 2 0 5.110415907731973 6.322499999999999 8.650000000000002 
147 2 2 0 6.570534738512536 6.322499999999999 8.650000000000002 
148 2 2 0 7.300594153902818 5.058 8.650000000000002 
149 2 2 0 8.76071298468338 5.058 8.650000000000002 
150 2 2 0 9.490772400073663 6.322499999999999 8.650000000000002 
151 2 2 0 10.950891230854225 6.322499999999999 8.650000000000002 
